id,evaluation
9034567,black
30712052,equal
19871076,equal
22920699,equal
15618466,equal
8246830,black
7211942,white
3668422,white
160419,white
29358140,white
6671151,black
16903797,white
1030539,equal
3921886,equal
8685532,black
11201128,black
12204902,black
7393851,black
28136046,black
18098713,equal
6677495,black
3359334,black
21106068,equal
31908623,white
1202551,white
31510841,equal
13282813,equal
8935953,black
4463281,black
22949795,black
10840673,equal
19033482,white
14542009,equal
23478628,black
17396784,black
21845259,equal
29217519,equal
1445646,equal
14132772,equal
26583925,equal
31063863,white
28817663,black
24353370,equal
21448368,black
4497345,equal
13461066,white
8259531,black
16411339,white
34660675,black
31987108,equal
26333184,white
31802188,white
10442439,equal
11962156,white
15842932,black
26533712,black
17390983,white
1935390,white
11933108,equal
25639548,black
9489913,equal
17555946,white
6672741,white
14502620,equal
16228477,equal
8122247,black
26228555,black
11179473,equal
15401240,black
27495755,white
28740700,white
5180566,equal
33426148,black
10289794,white
31411186,equal
9715374,white
34270235,equal
21989882,black
12488764,black
10428701,white
12337613,equal
30057472,white
12541225,equal
7893627,black
21802473,white
26677305,white
4518652,equal
14747888,white
24661584,white
17893362,white
6446318,black
11199605,equal
3545922,black
20639160,equal
8526721,white
5038872,equal
266072,white
20315325,black
20521548,white
24913602,black
27299592,equal
1203802,black
4425263,black
10931821,equal
14917580,white
26607052,black
31595175,white
20443923,white
15586009,white
16998483,equal
34635459,white
11948936,white
22580977,equal
17744449,equal
1149202,white
3998812,black
336725,equal
17370790,equal
33571489,black
24323972,white
3041957,equal
32328764,equal
11998695,white
2294591,white
36809657,white
6089989,black
16056349,white
36511854,black
27474074,white
12672498,black
6172867,equal
11703360,black
29584573,white
22914002,equal
11165559,equal
30269708,white
21215091,white
21528118,black
30353106,white
25807007,equal
31156328,white
21569281,equal
28625361,white
6262415,equal
8669243,black
26477188,black
30200782,black
18568236,white
21047547,equal
20540370,equal
31952129,white
7368423,equal
17821203,equal
4236447,white
27574342,equal
7005133,black
33756247,white
23844752,equal
11155882,equal
1093834,white
32979141,black
10214941,black
12267471,equal
25890004,white
2418145,equal
9972345,black
21634838,equal
12445812,equal
6080533,black
32182417,black
10517633,black
27365834,equal
24759061,black
1757849,black
27983857,white
34004952,white
16153640,black
28917572,black
25031288,equal
11433342,equal
25037506,black
28950295,black
23713511,equal
36954941,white
23985467,equal
16862268,black
28065738,black
17037845,white
29101462,white
11876418,white
25706313,white
30801522,white
20195416,black
28848919,white
7458262,black
7402565,white
6832595,white
20239308,equal
2600461,black
4798419,black
25071257,white
10763318,black
11938257,white
23827710,white
6824400,equal
10515413,black
33549152,white
28600933,white
23308607,black
33324805,black
22028443,white
13067405,equal
27544347,white
4084214,white
22595571,black
2354809,black
15179990,equal
34822838,white
18911716,black
26427748,white
4105256,black
21199109,black
30599191,equal
1390925,black
21084360,black
1103151,equal
26519084,white
35707493,equal
30561322,black
9935966,white
21178537,equal
16652041,white
13184960,white
7126580,black
22108023,black
506261,black
13209106,equal
8721367,equal
29010664,white
33570621,equal
21787617,equal
13167937,white
36703269,equal
21311262,equal
13813793,white
99270,black
22002027,black
9087135,black
26989342,white
25267003,white
24481223,white
12966050,black
11356724,black
21394568,black
32877818,equal
2058860,black
4801911,white
7502573,white
25442070,equal
36724476,black
17925609,black
3822489,black
2488444,white
19491037,equal
23683425,white
12053308,black
3074317,white
8570693,black
31665487,equal
11955345,white
35292271,white
2320589,white
33791398,black
24025649,white
23926341,black
28132151,black
21122189,equal
5224138,equal
14545043,white
3245771,white
1385590,equal
1246244,white
21242081,black
4167959,black
5704585,equal
1509253,white
32933096,white
17606504,white
11450647,white
9734825,equal
27687118,white
25610019,equal
9182673,white
29599204,equal
6476334,equal
18370522,equal
32588913,equal
26346260,black
5107650,equal
22267597,black
34912726,white
9251344,black
8206491,white
8368191,equal
4457290,white
7579921,equal
48526,equal
36154597,white
16048935,black
11917851,white
20939939,white
26686648,white
22495137,equal
35103356,equal
4087618,white
61587,black
32262391,equal
14933072,black
13963250,black
17332455,black
15323273,white
32596486,equal
11694777,equal
18332606,equal
30441144,white
25764390,equal
31376524,equal
22989870,black
2043179,black
2014891,black
16822867,equal
6380439,equal
25791412,equal
27792776,white
27495718,equal
36398425,black
10760475,equal
28095784,black
16698738,equal
18053744,white
12288416,white
30476689,black
20271386,white
24764849,white
32760452,equal
2351442,white
2740071,white
31861334,white
30516450,equal
24336221,black
355760,equal
1126417,equal
5893610,equal
33647055,equal
36799863,equal
6931507,equal
23565775,white
9680992,equal
8954707,white
7579353,equal
24633787,white
22010039,white
15786014,black
23125859,black
4763162,white
10554084,black
30357925,black
11424037,black
34142709,black
11468516,equal
11480257,equal
5131580,black
8574973,white
34527723,black
12191581,black
9272851,equal
17010838,black
17199774,equal
6610923,black
35535069,white
17978703,black
11873343,black
29469170,black
3603036,white
15600177,equal
18604215,white
251977,equal
447008,white
32325656,white
35599397,black
2411055,white
32438949,equal
14160836,black
9893066,equal
17799623,white
18569933,black
18098341,equal
16078004,white
25320786,equal
17473989,equal
16082670,equal
13848785,black
1537589,black
26382956,white
31272863,white
28882527,black
17826562,white
35420582,equal
6053754,white
23182760,white
34209244,white
30263117,black
16767248,equal
1683401,white
3804863,equal
23762511,black
22166774,white
35521261,equal
21699792,equal
9565900,black
7234211,equal
1594928,white
14486644,white
21532199,equal
27015263,white
11520551,black
12606819,black
1025443,white
19092681,white
8048490,equal
20174558,white
18584753,white
4510264,white
36216187,black
4538977,equal
12871742,equal
35844354,equal
31289974,equal
1919735,equal
28577866,equal
36929748,black
35144838,equal
27098949,white
28404803,equal
5160506,white
17031882,equal
17198405,equal
19313210,equal
14074102,white
16922812,equal
6575108,equal
12646371,equal
21080264,equal
35200538,white
5717932,black
2740933,black
29636984,black
820223,equal
225310,white
17271421,equal
10545265,white
32496261,equal
16069865,equal
27030530,white
32011111,white
31043868,black
6198130,black
4246233,equal
3010460,black
14535146,equal
6375302,equal
31925663,equal
17101230,equal
19465939,black
9136787,black
36074628,black
23931923,equal
17315710,equal
12686984,equal
6076421,white
4438781,white
34531,equal
19032216,equal
29257504,equal
6804791,white
35395585,equal
14624119,equal
26093803,equal
23618465,black
12670577,white
8134900,equal
3718447,black
844604,black
18650310,equal
8223971,black
9759226,equal
3681152,equal
4737620,equal
21701597,equal
25286602,equal
3046062,equal
5899962,white
27273285,black
30858526,white
11385198,white
21018145,equal
33123182,black
2524071,black
22364730,black
12815975,white
28552924,white
20668238,black
19174050,black
17688219,equal
4920689,equal
27817430,white
4714877,equal
29296490,white
32983171,equal
7812316,black
21204773,white
2152182,white
7085363,white
35589174,white
28532558,black
1654301,black
19491394,black
20737441,black
12961533,white
26540256,white
30706897,black
24371451,equal
20943753,black
12436975,white
23436035,equal
729886,equal
4987337,equal
14836924,white
28644131,white
17572925,black
5229612,equal
27501429,equal
18745003,equal
3816816,white
29460218,black
28713297,equal
30561339,black
13868764,equal
34750222,equal
31131751,black
4542036,white
624166,black
15849623,black
5239083,black
24719038,black
29319859,black
21490606,equal
25499414,equal
6200040,white
21327248,black
15304793,white
30914993,white
1824048,white
6579367,white
16047693,white
7629061,white
6393656,equal
33412057,white
3882282,black
28403366,white
34727326,black
24079321,black
26342138,black
15549115,white
9528317,equal
789848,equal
7680057,black
34900363,white
25218090,equal
18242055,white
28944467,black
19049402,equal
8845642,equal
3659373,black
29355007,black
16238450,black
7799623,white
16057440,equal
13553903,equal
14681347,black
2610348,equal
17155385,equal
9578559,equal
24497065,white
2722612,equal
2652099,equal
10689699,white
16493517,white
1991651,black
31978110,black
32351661,white
5310767,white
10890054,black
17782789,equal
23899120,white
33834676,equal
29186187,black
33272556,equal
13574161,white
18858034,black
31847145,equal
2944194,white
964039,white
24741878,black
20619519,equal
32625327,black
37004117,black
28673482,black
31968532,equal
29070843,white
12388135,black
26293247,equal
24404331,black
16618098,black
3210535,white
9706746,black
32241174,equal
8361947,white
32164088,white
19016354,equal
7627973,equal
16738505,black
22411220,equal
18784911,white
243045,equal
4561882,equal
22231791,black
16037361,black
9651709,equal
24952615,white
31750590,black
12065385,white
22166098,equal
29644408,black
15803724,black
15307601,black
14900547,white
620109,black
2727375,white
20500506,white
19404192,black
33836566,equal
19024287,white
35908267,white
33945101,equal
30423771,equal
13542483,white
37081015,equal
17831038,white
3053350,equal
13623356,black
35409296,equal
23665799,equal
813195,white
30348583,white
21614913,white
26707020,equal
480862,black
25588002,black
27557644,black
17400752,black
27994336,black
13401998,equal
14829687,equal
7579175,white
25744195,black
8614756,equal
24980383,white
27339511,black
7434490,white
35851390,equal
5231261,equal
8026417,equal
17079225,white
15163762,black
7994838,equal
2702036,white
9687341,equal
18589964,white
14271994,equal
4264054,black
27830403,white
23374834,white
28036950,black
172384,equal
13609909,black
35021176,black
4329274,white
6353211,equal
30073069,black
29234422,equal
23033282,equal
13895484,black
30927794,equal
377606,equal
1312530,equal
34799726,equal
24772369,white
9553799,equal
18568327,black
301393,white
33267015,equal
8524519,white
33147749,equal
14812391,equal
9996878,equal
10334523,white
22479059,white
28828726,equal
965601,black
5760756,black
12858703,equal
24899757,white
29367546,white
777935,white
8337468,black
11693077,white
24675887,white
5291038,black
10029012,black
22343561,equal
4700226,white
33796265,white
20434323,equal
30506196,equal
28707003,equal
33292497,black
28360800,black
8440079,white
8625648,black
28580614,white
29864061,equal
28842685,equal
21594953,equal
22955306,white
22226308,white
17194753,white
32681034,equal
13516221,black
9414188,black
35171685,black
37084716,white
11966286,black
33145080,equal
16220484,equal
14222803,black
26948033,white
17318304,black
8581148,equal
27391757,white
17757675,equal
20545889,equal
17978123,equal
22865616,black
34517219,equal
1036483,black
7566285,white
9949094,black
16961611,white
163691,black
36061659,black
2441338,equal
32089786,equal
28101942,black
15402886,equal
18257560,equal
28716067,black
8043034,white
22792016,black
3920206,equal
10930785,black
32012206,black
28283318,black
9112504,equal
6360644,black
7832006,equal
23109843,white
25026528,white
19712995,black
7100855,black
14143083,white
19607139,black
30334426,equal
18846008,black
33410893,black
20991021,white
32352446,black
3987094,black
36267525,equal
14205955,black
3213721,white
9254259,black
21484112,white
1830985,black
7808472,black
3434018,equal
28296513,black
10822961,white
22503315,white
11717526,black
24630592,equal
18736888,white
951969,equal
32283153,white
29428168,equal
17418877,white
36251734,black
17462147,white
14581264,white
5106628,white
27856804,equal
323050,black
25622612,black
24695829,black
12936441,equal
11241257,black
12815071,black
26408821,equal
27250568,white
18799254,equal
16820907,black
17082678,white
28395851,white
16559503,white
2214640,equal
35101665,equal
35209319,white
25340975,white
11869133,black
14275144,equal
32094713,black
17255172,equal
